color;density;height;id;image;info;intake_id;is_fire_treated;is_planed;is_straight;label;length;name;paint;price;project_type;reservation_name;reservation_time;reserved;source;storage_location;timestamp;type;weight;width;wood_id;wood_species
99,61,39;1123;29.0;227;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1534;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);B;10/10/2023 10:43;hardwood;2200;44;;
122, 97, 70;758;26.0;228;/path/to/image.jpg;chipped;1.0;FALSE;TRUE;TRUE;;1440;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);A2;10/10/2023 10:43;hardwood;1250;44;;
143, 89, 51;817;23.0;230;/path/to/image.jpg;perfect;1.0;FALSE;TRUE;TRUE;;1396;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);A2;10/10/2023 10:43;hardwood;1050;40;;
108,77,50;578;35.0;231;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1553;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);B8;10/10/2023 10:43;hardwood;1100;35;;
92,54,17;627;21.0;232;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1987;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);D3;10/10/2023 10:43;hardwood;550;21;;
99,58,10;717;24.0;233;/path/to/image.jpg;slighty bended;1.0;FALSE;TRUE;TRUE;;1859;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);D6;10/10/2023 10:43;hardwood;800;25;;
131,85,49;563;29.0;234;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1903;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);D4;10/10/2023 10:43;hardwood;1150;37;;
108,73,39;1188;19.0;235;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1743;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);B2;10/10/2023 10:43;hardwood;1850;47;;
142, 99, 69;1140;15.0;236;/path/to/image.jpg;perfect;1.0;FALSE;TRUE;TRUE;;1494;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);A1;10/10/2023 10:43;hardwood;1150;45;;
115,87,52;675;19.0;237;/path/to/image.jpg;Slightly bended;1.0;FALSE;TRUE;TRUE;;1611;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);B6;10/10/2023 10:43;hardwood;600;29;;
118,93,51;964;11.0;238;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1755;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);B1;10/10/2023 10:43;hardwood;950;51;;
123,97,73;622;25.0;240;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1855;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);D6;10/10/2023 10:43;hardwood;750;26;;
126,77,39;679;9.0;241;/path/to/image.jpg;Groves;1.0;FALSE;TRUE;TRUE;;1835;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);D6;10/10/2023 10:43;hardwood;550;49;;
121,94,60;698;10.0;242;/path/to/image.jpg;Needs cut, Twisted;1.0;FALSE;TRUE;TRUE;;1790;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);B1;10/10/2023 10:43;hardwood;500;40;;
110,75,39;567;22.0;244;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1794;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);B1;10/10/2023 10:43;hardwood;650;29;;
88,65,49;622;12.0;245;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1507;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);;10/10/2023 10:43;hardwood;450;40;;
96,61,23;720;18.0;246;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1713;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);B2;10/10/2023 10:43;hardwood;600;27;;
95,57,34;630;22.0;247;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1153;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C2;10/10/2023 10:43;hardwood;400;25;;
104,70,27;630;15.0;248;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1824;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);D7;10/10/2023 10:43;hardwood;1000;58;;
121, 66, 40;881;16.0;249;/path/to/image.jpg;perfect;1.0;FALSE;TRUE;TRUE;;1255;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);A3;10/10/2023 10:43;hardwood;850;48;;
82, 50, 33;819;16.0;250;/path/to/image.jpg;missing a part;1.0;FALSE;TRUE;TRUE;;1430;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);A2;10/10/2023 10:43;hardwood;450;24;;
104,72,43;603;18.0;251;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1709;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);B3;10/10/2023 10:43;hardwood;650;35;;
130,103,67;665;11.0;252;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1707;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);B3;12/10/2023 13:48;hardwood;500;40;;
105, 87, 67;699;22.0;253;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;975;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C8;12/10/2023 13:56;hardwood;600;40;;
164,142,121;632;26.0;254;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;925;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C10;12/10/2023 14:03;hardwood;1750;115;;
192,157,111;678;25.0;255;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1032;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C6;12/10/2023 14:04;hardwood;1050;60;;
137,92,55;596;30.0;256;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;991;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C8;12/10/2023 14:06;hardwood;550;31;;
96,63,39;1052;18.0;257;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;690;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C15;12/10/2023 14:09;hardwood;850;65;;
160, 110, 77;810;58.5;258;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;783;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C13;12/10/2023 14:11;hardwood;2600;70;;
167,147,118;436;15.0;259;/path/to/image.jpg;Twisted;1.0;FALSE;TRUE;TRUE;;1045;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C5;12/10/2023 14:21;hardwood;500;73;;
138, 124, 107;871;10.7;260;/path/to/image.jpg;missing a part;1.0;FALSE;TRUE;TRUE;;1243;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);A4;12/10/2023 14:24;hardwood;800;69;;
92,59,33;392;31.0;262;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;876;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C11;12/10/2023 14:27;hardwood;800;75;;
166,142,110;414;22.0;263;/path/to/image.jpg;Damaged;1.0;FALSE;TRUE;TRUE;;1040;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C5;12/10/2023 14:28;hardwood;750;79;;
167,126,90;706;33.0;264;/path/to/image.jpg;not perfect;1.0;FALSE;TRUE;TRUE;;1238;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);A4;12/10/2023 14:30;hardwood;3750;130;;
115,62,17;608;37.0;265;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1000;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C7;12/10/2023 14:31;hardwood;900;40;;
113,85,51;1411;19.0;266;/path/to/image.jpg;unusable;1.0;FALSE;TRUE;TRUE;;1149;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C3;12/10/2023 14:32;hardwood;2250;73;;
104,70,40;876;11.0;267;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1037;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C5;12/10/2023 14:34;hardwood;450;45;;
131,85,44;797;44.0;268;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;905;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C10;12/10/2023 14:35;hardwood;2000;63;;
98,63,32;423;13.0;269;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1009;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C6;12/10/2023 14:37;hardwood;550;99;;
174,131,82;1923;18.0;270;/path/to/image.jpg;Damaged;1.0;FALSE;TRUE;TRUE;;722;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C15;12/10/2023 14:39;hardwood;1400;56;;
131,84,28;806;15.0;271;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;930;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C9;12/10/2023 14:41;hardwood;450;40;;
107, 65, 37;672;27.0;272;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1033;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C5;12/10/2023 14:42;hardwood;750;40;;
155,124,94;693;32.0;273;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;916;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C10;12/10/2023 14:43;hardwood;1200;59;;
177,123,80;647;29.0;274;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;799;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C13;12/10/2023 14:45;hardwood;450;30;;
179, 169, 149;415;40.0;275;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1090;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C3;12/10/2023 14:47;hardwood;1250;69;;
161,146,122;386;22.0;276;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1030;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C6;12/10/2023 14:50;hardwood;700;80;;
110,59,15;707;29.0;277;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1035;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C5;12/10/2023 14:52;hardwood;850;40;;
161,104,64;679;30.0;278;/path/to/image.jpg;perfect;1.0;FALSE;TRUE;TRUE;;1397;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);A2;12/10/2023 14:53;hardwood;2050;72;;
136,81,37;1217;26.0;279;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;948;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C9;12/10/2023 14:55;hardwood;1650;55;;
76,40,11;685;33.0;280;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;995;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C7;12/10/2023 14:56;hardwood;900;40;;
139,111,62;609;40.0;285;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1735;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);B2;10/10/2023 10:40;hardwood;2200;52;;
125,80,61;859;33.0;286;/path/to/image.jpg;Bended;1.0;FALSE;TRUE;TRUE;;930;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C9;31/10/2023 11:58;hardwood;950;36;;
151,110,73;585;18.0;287;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;998;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C7;31/10/2023 11:59;hardwood;400;38;;
141,128,117;732;40.0;288;/path/to/image.jpg;Damaged;1.0;FALSE;TRUE;TRUE;;834;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C12;31/10/2023 12:00;hardwood;1100;45;;
132,100,78;557;38.0;289;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;771;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C14;31/10/2023 12:01;hardwood;800;49;;
126,96,56;374;39.0;290;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;813;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C12;31/10/2023 12:02;hardwood;1200;101;;
167,124,75;485;32.0;291;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1050;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C4;31/10/2023 12:04;hardwood;1500;92;;
156,148,136;403;23.0;292;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;940;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C9;31/10/2023 12:05;hardwood;550;63;;
143,120,95;511;25.0;293;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1087;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C3;31/10/2023 12:06;hardwood;750;54;;
96,63,34;707;20.0;294;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1632;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);B5;31/10/2023 12:07;hardwood;600;26;;
117,71,40;1096;29.0;295;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1537;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);B;31/10/2023 12:08;hardwood;2150;44;;
117,78,39;779;15.0;296;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1710;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);B2;31/10/2023 12:09;hardwood;700;35;;
139,120,95;482;9.0;297;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;2077;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);D1;31/10/2023 12:10;hardwood;550;61;;Fure
105,62,39;1001;24.0;299;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1163;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C2;31/10/2023 12:12;hardwood;1900;68;;
154,117,98;674;25.0;300;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;883;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C11;31/10/2023 12:13;hardwood;700;47;;
103, 71, 46;979;24.0;302;/path/to/image.jpg;perfect;1.0;FALSE;TRUE;TRUE;;1276;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);A3;31/10/2023 12:14;hardwood;1200;40;;
136, 89, 48;616;71.0;303;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;805;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C17;31/10/2023 12:15;hardwood;2500;71;;
114,81,52;749;17.0;304;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1177;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C1;31/10/2023 12:16;hardwood;600;40;;
161,145,120;468;22.0;305;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;939;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C9;31/10/2023 12:17;hardwood;600;62;;
118,73,40;1016;9.0;307;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1025;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C6;31/10/2023 12:20;hardwood;450;48;;
157,146,128;534;20.0;308;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1039;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C5;31/10/2023 12:21;hardwood;300;27;;
162,152,134;550;26.0;309;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;998;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C7;31/10/2023 12:21;hardwood;700;49;;
123, 83, 55;960;18.0;310;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;851;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C11;31/10/2023 12:22;hardwood;1250;85;;
106,56,24;557;27.0;311;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1603;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);B6;31/10/2023 12:23;hardwood;700;29;;
147, 135,120;749;21.0;312;/path/to/image.jpg;perfect;1.0;FALSE;TRUE;TRUE;;1270;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);A3;31/10/2023 12:24;hardwood;500;25;;
104,75,40;639;18.0;313;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1706;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);B3;31/10/2023 12:25;hardwood;550;28;;
162,142,105;465;17.0;314;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1625;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);B5;31/10/2023 12:26;hardwood;900;70;;
129,99,68;762;11.0;315;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;993;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C8;31/10/2023 12:26;hardwood;600;72;;
168,158,145;734;28.0;316;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;945;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C9;31/10/2023 12:27;hardwood;1750;90;;
155,140,127;721;20.0;317;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;990;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C8;31/10/2023 12:28;hardwood;600;42;;
124,88,48;702;18.0;318;/path/to/image.jpg;Twisted;1.0;FALSE;TRUE;TRUE;;917;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C10;31/10/2023 12:28;hardwood;800;69;;
116,93,77;615;31.0;319;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1609;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);B6;31/10/2023 12:30;hardwood;1350;44;;
117,83,44;669;7.0;320;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1600;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);B6;31/10/2023 12:34;hardwood;300;40;;
129, 110, 98;410;27.0;321;/path/to/image.jpg;perfect;1.0;FALSE;TRUE;TRUE;;1230;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);A4;31/10/2023 12:35;hardwood;600;44;;
144,95,64;684;40.0;322;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;996;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C7;31/10/2023 12:36;hardwood;1800;66;;
133,97,68;644;25.0;323;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1035;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C5;31/10/2023 12:37;hardwood;900;54;;
138,99,59;674;29.0;324;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1085;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C3;31/10/2023 12:38;hardwood;700;33;;
122,80,34;990;15.0;325;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1010;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C6;31/10/2023 12:38;hardwood;600;40;;
101,67,44;1023;27.0;326;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1171;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C1;31/10/2023 12:40;hardwood;1100;34;;
62,39,17;910;33.0;327;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1750;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);B1;31/10/2023 12:44;hardwood;2050;39;;
153,132,108;785;23.0;328;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;874;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C11;31/10/2023 12:47;hardwood;600;38;;
129,84,53;562;34.0;329;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;923;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C10;31/10/2023 12:49;hardwood;600;34;;
129,90,53;712;29.0;330;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1058;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C4;31/10/2023 12:49;hardwood;700;32;;
110,73,56;792;23.0;331;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;754;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C14;31/10/2023 12:50;hardwood;550;40;;
162,108,67;736;32.0;332;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1077;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C4;31/10/2023 12:52;hardwood;1650;65;;
149,117,73;484;40.0;333;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1637;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);B5;31/10/2023 12:54;hardwood;1650;52;;
153,125,94;600;30.0;334;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1574;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);B7;31/10/2023 12:55;hardwood;850;30;;
105,70,40;1205;5.0;335;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1606;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);B6;31/10/2023 12:57;hardwood;300;31;;
105,67,49;1049;25.0;336;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;953;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C8;31/10/2023 12:59;hardwood;1150;46;;
166,153,128;429;44.0;337;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;963;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C8;31/10/2023 13:02;hardwood;1800;99;;
150,134,110;711;23.0;338;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1920;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);D4;31/10/2023 13:03;hardwood;2200;70;;
145, 102, 65;733;22.0;339;/path/to/image.jpg;perfect;1.0;FALSE;TRUE;TRUE;;1240;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);A4;31/10/2023 13:04;hardwood;1300;65;;
140,106,59;692;30.0;340;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1164;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C2;31/10/2023 13:05;hardwood;1450;60;;
140,107,67;645;19.0;341;/path/to/image.jpg;Perfect;1.0;FALSE;TRUE;TRUE;;1193;Red oak FSC;;0.0;;;;FALSE;HvA Jakoba Mulderhuis (JMH);C1;31/10/2023 13:06;hardwood;600;41;;
